Machine_ID,Machine_Type,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,type,target
M-BLOW-040,Industrial Blower,299.85,312.33,1573.3,19.09,111,M,0
M-BLOW-041,Industrial Blower,298.17,311.09,2328.4,31.76,143,M,0
M-BLOW-042,Industrial Blower,299.96,307.42,1566.7,24.47,185,L,0
M-BLOW-043,Industrial Blower,300.21,314.03,2329.6,42.83,59,L,0
M-BLOW-044,Industrial Blower,300.48,312.07,1395.1,35.84,93,L,0
M-BLOW-045,Industrial Blower,302.16,306.32,1275.8,36.53,119,M,0
M-BLOW-046,Industrial Blower,301.77,313.4,1358.4,31.67,169,L,0
M-BLOW-047,Industrial Blower,297.59,305.15,1349.2,43.36,103,M,0
M-BLOW-048,Industrial Blower,295.12,304.56,2003.0,32.69,123,H,0
M-BLOW-049,Industrial Blower,298.17,312.94,1262.4,41.48,41,H,0
M-BLOW-050,Industrial Blower,299.3,314.4,1494.3,34.75,125,H,0
M-BLOW-051,Industrial Blower,297.23,314.23,1277.2,35.85,193,H,0
M-BLOW-052,Industrial Blower,298.59,306.46,1332.3,18.57,136,L,0
M-BLOW-053,Industrial Blower,301.09,314.17,1218.5,24.6,82,M,0
M-BLOW-054,Industrial Blower,296.28,309.35,2251.7,43.64,43,L,0
M-BLOW-055,Industrial Blower,302.42,308.28,1165.0,44.7,138,L,0
M-BLOW-056,Industrial Blower,299.35,308.35,1370.8,44.51,65,H,0
M-BLOW-057,Industrial Blower,299.61,308.15,1392.1,34.04,85,M,0
M-BLOW-058,Industrial Blower,295.21,310.48,1183.1,21.41,149,M,0
M-BLOW-059,Industrial Blower,296.47,310.35,1322.4,23.13,131,L,0
M-BLOW-060,Industrial Blower,301.66,309.3,1681.4,38.63,54,H,0
M-BLOW-061,Industrial Blower,300.98,308.5,2065.0,22.7,78,L,0
M-BLOW-062,Industrial Blower,298.79,310.5,1160.0,20.36,26,M,0
M-BLOW-063,Industrial Blower,303.9,313.61,1949.4,40.83,126,M,0
M-BLOW-064,Industrial Blower,296.56,311.18,1289.6,27.52,168,H,0
M-BLOW-065,Industrial Blower,296.16,306.47,1827.9,22.55,110,M,0
M-BLOW-066,Industrial Blower,299.56,307.05,2470.0,29.78,153,L,0
M-BLOW-067,Industrial Blower,299.42,306.63,1766.1,35.43,102,H,0
M-BLOW-068,Industrial Blower,295.16,307.61,1225.3,42.19,51,M,0
M-BLOW-069,Industrial Blower,301.41,312.97,1716.6,20.43,68,M,0
M-BLOW-070,Industrial Blower,298.28,307.84,1197.8,42.4,25,M,0
M-BLOW-071,Industrial Blower,303.82,311.26,1533.1,19.38,193,H,0
M-BLOW-072,Industrial Blower,301.13,313.68,1037.7,36.76,199,M,0
M-BLOW-073,Industrial Blower,298.73,313.62,1831.3,37.48,125,H,0
M-BLOW-074,Industrial Blower,296.92,304.87,1160.0,15.46,95,H,0
M-BLOW-075,Industrial Blower,302.7,312.25,1859.8,29.67,66,M,0
M-BLOW-076,Industrial Blower,300.77,312.6,1122.5,36.25,153,M,0
M-BLOW-077,Industrial Blower,296.93,309.93,1754.1,29.27,102,H,0
M-BLOW-078,Industrial Blower,296.65,305.07,1363.7,22.9,64,M,0
M-BLOW-079,Industrial Blower,301.62,313.0,1490.7,24.15,171,M,0
M-BLOW-080,Industrial Blower,297.64,311.85,1516.9,32.6,198,M,0
M-BLOW-081,Industrial Blower,303.37,307.53,1810.4,28.8,160,H,0
M-BLOW-082,Industrial Blower,300.64,312.37,1708.2,18.16,64,M,0
M-BLOW-083,Industrial Blower,303.06,308.64,1840.6,21.85,94,M,0
M-BLOW-084,Industrial Blower,300.9,314.83,2220.0,20.76,123,H,0
M-BLOW-085,Industrial Blower,297.22,305.89,1503.3,35.36,109,L,0
M-BLOW-086,Industrial Blower,296.91,308.01,1494.8,22.08,198,M,0
M-BLOW-087,Industrial Blower,303.46,308.3,1306.1,18.58,174,H,0
M-BLOW-088,Industrial Blower,303.68,308.6,1371.1,33.52,43,H,0
M-BLOW-089,Industrial Blower,302.45,308.67,1777.4,20.3,31,M,0
M-BLOW-090,Industrial Blower,299.56,312.42,1751.6,38.48,40,H,0
M-BLOW-091,Industrial Blower,296.43,312.49,2139.0,19.24,25,M,0
M-BLOW-092,Industrial Blower,302.7,312.3,1304.2,32.51,156,M,0
M-BLOW-093,Industrial Blower,299.75,307.46,1338.4,44.09,184,M,0
M-BLOW-094,Industrial Blower,296.23,312.01,1383.6,20.06,88,M,0
M-BLOW-095,Industrial Blower,295.88,310.29,1023.0,41.76,185,L,0
M-BLOW-096,Industrial Blower,299.2,306.8,2116.2,42.95,48,M,0
M-BLOW-097,Industrial Blower,297.84,307.92,1608.6,43.55,66,M,0
M-BLOW-098,Industrial Blower,303.56,309.24,2295.4,16.76,191,H,0
M-BLOW-099,Industrial Blower,303.82,305.93,1666.5,24.26,97,M,0
M-BLOW-100,Industrial Blower,303.69,307.36,1979.9,19.12,168,M,0
M-BLOW-101,Industrial Blower,303.82,308.66,1293.2,25.38,152,M,0
M-BLOW-102,Industrial Blower,302.01,304.81,1870.6,42.97,39,H,0
M-BLOW-103,Industrial Blower,301.45,307.47,1987.9,31.36,197,L,0
M-BLOW-104,Industrial Blower,301.1,306.88,1392.9,41.47,125,L,0
M-BLOW-105,Industrial Blower,299.05,305.13,1499.0,19.83,160,L,0
M-BLOW-106,Industrial Blower,295.8,310.84,2311.2,35.92,112,M,0
M-BLOW-107,Industrial Blower,302.98,308.65,2283.1,38.49,166,L,0
M-BLOW-108,Industrial Blower,301.74,304.37,1308.2,16.06,54,H,0
M-BLOW-109,Industrial Blower,299.51,304.31,1708.9,41.97,154,L,0
M-BLOW-110,Industrial Blower,297.04,309.84,1477.9,29.81,120,H,0
M-BLOW-111,Industrial Blower,297.1,311.75,2159.4,32.08,68,M,0
M-BLOW-112,Industrial Blower,295.86,314.48,2303.0,16.97,49,M,0
M-BLOW-113,Industrial Blower,297.09,314.28,2133.4,23.2,21,L,0
M-BLOW-114,Industrial Blower,298.82,311.07,1430.5,19.29,141,M,0
M-BLOW-115,Industrial Blower,297.12,305.51,1870.7,36.77,71,L,0
M-BLOW-116,Industrial Blower,296.65,307.72,2117.3,34.8,68,H,0
M-BLOW-117,Industrial Blower,295.38,313.22,1112.7,18.45,62,M,0
M-BLOW-118,Industrial Blower,302.11,306.72,1815.3,17.71,103,H,0
M-BLOW-119,Industrial Blower,296.9,308.04,2142.0,37.32,94,H,0
M-BLOW-120,Industrial Blower,297.53,309.56,2304.1,44.05,134,M,0
M-BLOW-121,Industrial Blower,301.24,307.7,1938.2,22.31,68,H,0
M-BLOW-122,Industrial Blower,298.78,310.8,2183.2,39.31,198,H,0
M-BLOW-123,Industrial Blower,299.44,309.74,2206.8,22.99,32,M,0
M-BLOW-124,Industrial Blower,303.86,313.89,1592.9,41.29,25,M,0
M-BLOW-125,Industrial Blower,301.54,306.44,1297.6,40.85,130,L,0
M-BLOW-126,Industrial Blower,296.21,307.92,1466.8,41.4,65,M,0
M-BLOW-127,Industrial Blower,296.29,312.53,1356.6,17.05,98,M,0
M-BLOW-128,Industrial Blower,296.6,305.47,2344.8,17.04,37,M,0
M-BLOW-129,Industrial Blower,303.58,304.94,2224.0,41.76,88,M,0
M-BLOW-130,Industrial Blower,301.1,311.73,2170.0,39.92,68,M,0
M-BLOW-131,Industrial Blower,296.21,309.62,1919.3,19.85,33,H,0
M-BLOW-132,Industrial Blower,298.79,313.77,1797.9,37.45,51,H,0
M-BLOW-133,Industrial Blower,297.16,307.45,1822.2,41.44,96,M,0
M-BLOW-134,Industrial Blower,295.04,304.37,1125.7,35.97,107,H,0
M-BLOW-135,Industrial Blower,300.33,309.99,1133.2,34.21,158,M,0
M-BLOW-136,Industrial Blower,301.19,306.2,2135.1,42.35,99,M,0
M-BLOW-137,Industrial Blower,298.59,306.75,1001.9,34.51,27,M,0
M-BLOW-138,Industrial Blower,301.5,311.32,1110.0,34.8,187,H,0
M-BLOW-139,Industrial Blower,298.74,312.02,2001.6,21.8,49,L,0
M-BLOW-140,Industrial Blower,303.61,312.44,2444.8,33.15,187,M,0
M-BLOW-141,Industrial Blower,303.18,305.78,2223.3,20.9,24,M,0
M-BLOW-142,Industrial Blower,297.86,304.48,2470.5,34.99,182,L,0
M-BLOW-143,Industrial Blower,298.53,306.8,1275.8,30.46,129,M,0
M-BLOW-144,Industrial Blower,298.49,305.85,1662.8,17.56,175,H,0
M-BLOW-145,Industrial Blower,298.43,305.1,2162.5,24.38,40,M,0
M-BLOW-146,Industrial Blower,303.25,314.0,1374.5,36.59,25,H,0
M-BLOW-147,Industrial Blower,299.5,306.52,2197.4,42.93,20,M,0
M-BLOW-148,Industrial Blower,298.96,310.19,2373.9,41.76,134,M,0
M-BLOW-149,Industrial Blower,302.05,306.23,2447.8,15.18,122,H,0
M-BLOW-150,Industrial Blower,298.67,310.98,2034.4,38.57,126,M,0
M-BLOW-151,Industrial Blower,303.0,312.92,1240.1,39.8,195,M,0
M-BLOW-152,Industrial Blower,297.54,310.67,1513.8,35.28,118,L,0
M-BLOW-153,Industrial Blower,300.56,306.35,2087.7,24.03,69,M,0
M-BLOW-154,Industrial Blower,295.11,314.66,1798.5,38.2,66,L,0
M-BLOW-155,Industrial Blower,300.1,308.67,2456.0,29.82,138,H,0
M-BLOW-156,Industrial Blower,297.71,313.78,2138.4,31.1,182,M,0
M-BLOW-157,Industrial Blower,300.1,308.2,1930.1,24.57,89,L,0
M-BLOW-158,Industrial Blower,296.0,305.16,1065.0,24.6,91,H,0
M-BLOW-159,Industrial Blower,299.94,310.42,2126.5,44.28,131,H,0
M-BLOW-160,Industrial Blower,295.8,312.55,1975.5,19.86,65,L,0
M-BLOW-161,Industrial Blower,300.1,310.44,1315.0,33.87,158,L,0
M-BLOW-162,Industrial Blower,301.63,310.34,2009.9,29.55,60,L,0
M-BLOW-163,Industrial Blower,299.79,310.54,2485.2,44.55,125,H,0
M-BLOW-164,Industrial Blower,298.57,314.31,1432.5,44.98,35,M,0
M-BLOW-165,Industrial Blower,299.64,306.81,2422.9,33.58,61,M,0
M-BLOW-166,Industrial Blower,301.49,307.27,2319.4,19.97,67,H,0
M-BLOW-167,Industrial Blower,295.94,307.3,2498.8,17.83,58,M,0
M-BLOW-168,Industrial Blower,300.57,312.2,2127.9,15.26,137,M,0
M-BLOW-169,Industrial Blower,299.66,308.17,2196.2,25.32,61,M,0
M-BLOW-170,Industrial Blower,298.96,306.35,1911.4,41.53,127,M,0
M-BLOW-171,Industrial Blower,302.17,312.23,1550.6,33.12,151,M,0
M-BLOW-172,Industrial Blower,298.3,305.16,2481.5,17.58,50,M,0
M-BLOW-173,Industrial Blower,302.79,307.91,2152.9,35.28,134,L,0
M-BLOW-174,Industrial Blower,295.13,314.22,2243.8,43.14,162,L,0
M-BLOW-175,Industrial Blower,296.83,307.51,1472.8,18.28,151,H,0
M-BLOW-176,Industrial Blower,295.47,312.53,2357.0,37.92,168,M,0
M-BLOW-177,Industrial Blower,302.99,309.46,2482.5,18.1,165,M,0
M-BLOW-178,Industrial Blower,300.23,311.98,2260.4,40.89,51,H,0
M-BLOW-179,Industrial Blower,295.15,305.45,1395.8,36.63,105,L,0
M-BLOW-180,Industrial Blower,299.38,310.11,1166.6,38.3,156,M,0
M-BLOW-181,Industrial Blower,297.96,306.42,2220.8,37.41,129,M,0
M-BLOW-182,Industrial Blower,296.55,304.55,1068.4,20.61,38,M,0
M-BLOW-183,Industrial Blower,298.22,308.89,1891.1,34.77,136,M,0
M-BLOW-184,Industrial Blower,302.29,314.09,1473.9,15.51,181,L,0
M-BLOW-185,Industrial Blower,295.46,304.05,2224.6,24.04,184,M,0
M-BLOW-186,Industrial Blower,302.75,304.76,1391.0,44.19,61,H,0
M-BLOW-187,Industrial Blower,302.71,305.3,1146.2,24.7,134,L,0
M-BLOW-188,Industrial Blower,302.93,309.95,1590.1,25.77,172,L,0
M-BLOW-189,Industrial Blower,303.15,314.6,1450.1,30.89,133,H,0
M-BLOW-190,Industrial Blower,295.48,313.55,1803.3,32.12,119,L,0
M-BLOW-191,Industrial Blower,296.31,310.75,1704.2,41.91,113,L,0
M-BLOW-192,Industrial Blower,298.18,314.64,2312.7,32.53,83,M,0
M-BLOW-193,Industrial Blower,301.95,310.39,1602.4,34.08,151,H,0
M-BLOW-194,Industrial Blower,295.81,305.04,1347.9,27.81,164,M,0
M-BLOW-195,Industrial Blower,295.16,309.32,2494.9,25.47,193,H,0
M-BLOW-196,Industrial Blower,296.56,311.97,1751.8,37.95,175,M,0
M-BLOW-197,Industrial Blower,301.15,310.68,2292.3,27.9,29,M,0
M-BLOW-198,Industrial Blower,303.63,304.16,1360.4,24.48,157,M,0
M-BLOW-199,Industrial Blower,297.15,311.13,1069.6,20.12,93,M,0
M-BLOW-200,Industrial Blower,298.12,305.19,1541.3,38.94,94,M,0
M-BLOW-201,Industrial Blower,296.47,304.77,2319.9,24.94,83,L,0
M-BLOW-202,Industrial Blower,301.37,312.32,2023.0,18.17,192,L,0
M-BLOW-203,Industrial Blower,297.13,312.84,1614.1,35.51,49,M,0
M-BLOW-204,Industrial Blower,296.14,309.9,1365.4,28.57,140,L,0
M-BLOW-205,Industrial Blower,296.49,313.83,1585.1,40.31,112,L,0
M-BLOW-206,Industrial Blower,300.97,309.6,1468.8,44.07,164,M,0
M-BLOW-207,Industrial Blower,296.5,312.57,2484.9,23.37,184,H,0
M-BLOW-208,Industrial Blower,303.57,312.2,1519.9,24.14,135,M,0
M-BLOW-209,Industrial Blower,303.27,312.43,1810.5,42.83,126,L,0
M-BLOW-210,Industrial Blower,302.57,314.11,1101.4,32.51,104,M,0
M-BLOW-211,Industrial Blower,299.14,313.21,1477.6,28.88,56,M,0
M-BLOW-212,Industrial Blower,300.94,305.29,1281.7,30.84,27,H,0
M-BLOW-213,Industrial Blower,302.77,313.31,1521.7,25.44,188,H,0
M-BLOW-214,Industrial Blower,300.22,310.57,2181.8,43.55,84,M,0
M-BLOW-215,Industrial Blower,301.04,314.64,2336.2,35.01,174,H,0
M-BLOW-216,Industrial Blower,298.39,304.14,1266.2,33.91,179,M,0
M-BLOW-217,Industrial Blower,300.98,305.14,1997.3,28.63,137,M,0
M-BLOW-218,Industrial Blower,300.23,308.66,1838.0,19.41,91,M,0
M-BLOW-219,Industrial Blower,301.63,311.77,2363.3,33.96,76,L,0
M-BLOW-220,Industrial Blower,299.47,306.13,2121.1,18.98,52,L,0
M-BLOW-221,Industrial Blower,301.93,312.7,1440.0,41.0,150,L,0
M-BLOW-222,Industrial Blower,301.38,310.38,1164.1,36.33,144,M,0
M-BLOW-223,Industrial Blower,301.62,310.06,1839.1,26.03,41,M,0
M-BLOW-224,Industrial Blower,301.92,306.99,1003.4,44.91,57,M,0
M-BLOW-225,Industrial Blower,303.34,310.6,2198.5,44.29,174,M,0
M-BLOW-226,Industrial Blower,298.27,309.31,2262.7,40.6,172,M,0
M-BLOW-227,Industrial Blower,299.29,307.42,1005.0,37.93,69,M,0
M-BLOW-228,Industrial Blower,302.59,304.57,2391.4,15.04,189,M,0
M-BLOW-229,Industrial Blower,295.92,311.42,2343.8,28.14,144,L,0
M-BLOW-230,Industrial Blower,297.17,313.02,1442.9,27.79,70,M,0
M-BLOW-231,Industrial Blower,295.05,307.34,1667.9,33.97,134,M,0
M-BLOW-232,Industrial Blower,297.64,314.42,1588.0,21.51,119,L,0
M-BLOW-233,Industrial Blower,295.11,307.04,2237.5,30.21,93,L,0
M-BLOW-234,Industrial Blower,295.81,310.77,1513.3,17.12,58,M,0
M-BLOW-235,Industrial Blower,295.25,310.51,2435.3,38.85,82,H,0
M-BLOW-236,Industrial Blower,299.19,308.32,2457.6,44.7,93,H,0
M-BLOW-237,Industrial Blower,303.2,312.73,1766.9,25.96,100,L,0
M-BLOW-238,Industrial Blower,296.66,312.87,1027.3,42.62,110,M,0
M-BLOW-239,Industrial Blower,295.03,310.16,1366.7,33.94,70,H,0
M-BLOW-240,Industrial Blower,299.55,310.21,1678.9,28.74,126,M,0
M-BLOW-241,Industrial Blower,296.19,306.17,1212.7,35.8,115,M,0
M-BLOW-242,Industrial Blower,302.19,307.58,1852.2,17.23,153,M,0
M-BLOW-243,Industrial Blower,302.22,313.73,2137.0,40.33,82,M,0
M-BLOW-244,Industrial Blower,303.5,314.06,1822.7,26.0,175,M,0
M-BLOW-245,Industrial Blower,296.38,311.03,1063.9,26.37,165,M,0
M-BLOW-246,Industrial Blower,303.38,314.51,2223.7,44.63,115,M,0
M-BLOW-247,Industrial Blower,302.53,309.42,1610.1,33.44,138,L,0
M-BLOW-248,Industrial Blower,301.01,312.2,2011.8,29.41,44,L,0
M-BLOW-249,Industrial Blower,295.28,314.92,2242.7,35.13,193,M,0
M-BLOW-250,Industrial Blower,295.51,310.15,1415.8,26.08,102,L,0
M-BLOW-251,Industrial Blower,299.53,309.22,1453.0,31.2,64,M,0
M-BLOW-252,Industrial Blower,301.82,307.77,1077.1,25.31,134,L,0
M-BLOW-253,Industrial Blower,303.66,312.21,1643.3,23.97,43,M,0
M-BLOW-254,Industrial Blower,299.59,311.45,1355.7,24.71,72,L,0
M-BLOW-255,Industrial Blower,296.54,310.69,1077.0,31.49,31,H,0
M-BLOW-256,Industrial Blower,296.02,307.81,1515.6,39.79,60,H,0
M-BLOW-257,Industrial Blower,300.43,311.56,1442.2,33.08,159,M,0
M-BLOW-258,Industrial Blower,299.73,305.61,1035.5,44.44,73,M,0
M-BLOW-259,Industrial Blower,303.76,312.01,1877.9,35.98,147,L,0
M-BLOW-260,Industrial Blower,295.6,308.54,1442.7,17.12,94,M,0
M-BLOW-261,Industrial Blower,296.61,307.36,1958.8,32.38,176,L,0
M-BLOW-262,Industrial Blower,303.69,310.57,2047.7,40.82,171,L,0
M-BLOW-263,Industrial Blower,299.5,307.01,2315.8,38.3,170,H,0
M-BLOW-264,Industrial Blower,297.83,308.67,2257.5,41.79,71,M,0
M-BLOW-265,Industrial Blower,295.7,308.51,1730.0,37.97,180,M,0
M-BLOW-266,Industrial Blower,299.75,311.12,1493.0,44.57,177,M,0
M-BLOW-267,Industrial Blower,299.57,306.54,1771.8,35.5,35,L,0
M-BLOW-268,Industrial Blower,300.34,314.89,1038.4,39.94,162,H,0
M-BLOW-269,Industrial Blower,298.02,313.73,1777.7,27.04,182,H,0
M-BLOW-270,Industrial Blower,299.26,311.18,1912.8,22.93,121,L,0
M-BLOW-271,Industrial Blower,300.26,311.53,1384.1,39.99,100,L,0
M-BLOW-272,Industrial Blower,295.21,308.18,1270.7,31.67,63,L,0
M-BLOW-273,Industrial Blower,302.94,306.32,1241.0,41.26,85,M,0
M-BLOW-274,Industrial Blower,296.99,308.68,1347.0,34.98,109,L,0
M-BLOW-275,Industrial Blower,297.81,309.56,1389.3,43.03,113,H,0
M-BLOW-276,Industrial Blower,297.45,304.91,1041.7,30.78,80,L,0
M-BLOW-277,Industrial Blower,296.54,312.73,1474.0,21.71,194,L,0
M-BLOW-278,Industrial Blower,300.68,311.67,2487.1,32.8,38,H,0
M-BLOW-279,Industrial Blower,301.0,311.23,2122.3,18.26,190,M,0
M-BLOW-280,Industrial Blower,300.85,304.38,2441.5,31.88,121,L,0
M-BLOW-281,Industrial Blower,303.36,306.42,2396.6,37.1,23,M,0
M-BLOW-282,Industrial Blower,298.72,310.41,2052.0,21.31,170,L,0
M-BLOW-283,Industrial Blower,300.71,314.13,2219.5,21.65,163,L,0
M-BLOW-284,Industrial Blower,296.24,314.77,1037.5,30.67,159,L,0
M-BLOW-285,Industrial Blower,301.61,309.82,1976.4,36.0,109,M,0
M-BLOW-286,Industrial Blower,302.62,307.44,1784.8,15.25,143,H,0
M-BLOW-287,Industrial Blower,299.33,306.31,1035.3,29.5,96,M,0
M-BLOW-288,Industrial Blower,296.88,314.42,1005.3,41.75,152,H,0
M-BLOW-289,Industrial Blower,299.25,314.88,1965.5,18.82,102,M,0
M-BLOW-290,Industrial Blower,302.22,314.08,1123.4,24.42,73,L,0
M-BLOW-291,Industrial Blower,300.03,313.68,1639.0,36.68,71,L,0
M-BLOW-292,Industrial Blower,299.1,312.84,1383.7,35.81,92,H,0
M-BLOW-293,Industrial Blower,298.72,310.05,1227.6,20.52,103,M,0
M-BLOW-294,Industrial Blower,298.97,309.07,1210.1,20.44,172,H,0
M-BLOW-295,Industrial Blower,300.99,308.6,2452.4,16.98,169,M,0
M-BLOW-296,Industrial Blower,295.05,306.9,1611.5,24.43,85,L,0
M-BLOW-297,Industrial Blower,298.25,308.61,2141.7,38.82,35,L,0
M-BLOW-298,Industrial Blower,299.34,305.47,1397.1,16.35,84,M,0
M-BLOW-299,Industrial Blower,298.44,310.38,2098.5,33.16,142,L,0
M-BLOW-300,Industrial Blower,302.86,313.47,1229.8,22.53,110,M,0
M-BLOW-301,Industrial Blower,296.19,307.17,2463.1,25.41,95,H,0
M-BLOW-302,Industrial Blower,301.47,308.55,1154.7,44.06,159,L,0
M-BLOW-303,Industrial Blower,303.62,308.48,2077.8,21.19,145,H,0
M-BLOW-304,Industrial Blower,296.14,308.68,1018.1,28.86,114,M,0
M-BLOW-305,Industrial Blower,295.9,305.99,1919.9,34.75,24,M,0
M-BLOW-306,Industrial Blower,302.06,304.76,1619.8,24.8,184,H,0
M-BLOW-307,Industrial Blower,297.87,313.88,1496.0,30.94,25,L,0
M-BLOW-308,Industrial Blower,302.42,310.98,1091.1,17.25,118,M,0
M-BLOW-309,Industrial Blower,300.61,310.58,2258.0,23.44,124,L,0
M-BLOW-310,Industrial Blower,299.42,313.14,1196.9,37.02,189,M,0
M-BLOW-311,Industrial Blower,298.3,304.92,1962.2,31.57,27,L,0
M-BLOW-312,Industrial Blower,302.46,313.98,1818.6,28.58,177,M,0
M-BLOW-313,Industrial Blower,300.9,310.77,1558.2,17.61,23,M,0
M-BLOW-314,Industrial Blower,299.33,313.05,1621.6,23.43,103,M,0
M-BLOW-315,Industrial Blower,295.82,305.24,1478.7,15.38,59,L,0
M-BLOW-316,Industrial Blower,297.11,305.22,2423.6,33.67,30,H,0
M-BLOW-317,Industrial Blower,300.51,309.94,1102.6,21.73,187,M,0
M-BLOW-318,Industrial Blower,298.96,306.75,1200.5,27.08,186,H,0
M-BLOW-319,Industrial Blower,303.92,306.29,1613.2,16.35,125,M,0
M-BLOW-320,Industrial Blower,301.0,309.97,1597.3,37.13,24,M,0
M-BLOW-321,Industrial Blower,296.02,308.8,2186.7,19.27,188,L,0
M-BLOW-322,Industrial Blower,298.73,304.07,2184.6,41.43,51,L,0
M-BLOW-323,Industrial Blower,303.23,309.18,2197.1,28.35,121,M,0
M-BLOW-324,Industrial Blower,296.44,312.21,1002.1,32.39,175,M,0
M-BLOW-325,Industrial Blower,298.0,310.46,1370.3,40.42,85,M,0
M-BLOW-326,Industrial Blower,297.04,304.46,1260.6,16.39,104,M,0
M-BLOW-327,Industrial Blower,295.4,305.0,1728.3,38.98,133,H,0
M-BLOW-328,Industrial Blower,302.99,314.09,1487.4,33.48,108,L,0
M-BLOW-329,Industrial Blower,299.58,314.56,1299.0,25.37,160,L,0
M-BLOW-330,Industrial Blower,301.59,313.46,2053.8,34.08,102,M,0
M-BLOW-331,Industrial Blower,298.66,310.82,1610.0,19.42,39,L,0
M-BLOW-332,Industrial Blower,295.22,305.16,1668.0,22.89,93,H,0
M-BLOW-333,Industrial Blower,296.18,312.81,2138.7,18.13,140,M,0
M-BLOW-334,Industrial Blower,301.42,309.22,1405.0,34.91,86,M,0
M-BLOW-335,Industrial Blower,298.68,312.4,1713.7,24.0,169,L,0
M-BLOW-336,Industrial Blower,298.9,308.12,1919.0,16.74,144,L,0
M-BLOW-337,Industrial Blower,298.58,305.92,1043.2,34.12,68,M,0
M-BLOW-338,Industrial Blower,298.48,305.92,1762.6,28.79,132,M,0
M-BLOW-339,Industrial Blower,296.93,312.96,2053.3,38.17,42,M,0
M-BLOW-340,Industrial Blower,300.18,313.43,2338.2,39.96,27,L,0
M-BLOW-341,Industrial Blower,303.09,304.62,1624.4,31.1,61,M,0
M-BLOW-342,Industrial Blower,302.97,313.54,2409.8,29.52,93,M,0
M-BLOW-343,Industrial Blower,298.75,304.46,2079.9,23.43,28,H,0
M-BLOW-344,Industrial Blower,303.38,306.77,1671.8,43.52,104,H,0
M-BLOW-345,Industrial Blower,299.97,304.97,1142.6,40.54,72,M,0
M-BLOW-346,Industrial Blower,299.58,306.45,1776.7,17.07,82,M,0
M-BLOW-347,Industrial Blower,297.06,311.26,1077.7,29.54,148,M,0
M-BLOW-348,Industrial Blower,302.87,310.95,2437.7,23.52,188,M,0
M-BLOW-349,Industrial Blower,301.71,313.92,1826.8,40.87,117,M,0
M-BLOW-350,Industrial Blower,299.01,305.6,1830.3,44.32,161,L,0
M-BLOW-351,Industrial Blower,300.79,307.83,1254.4,21.74,21,M,0
M-BLOW-352,Industrial Blower,302.31,306.96,1137.8,25.07,72,M,0
M-BLOW-353,Industrial Blower,297.38,307.74,2361.3,25.05,161,M,0
M-BLOW-354,Industrial Blower,298.04,313.0,1892.6,15.26,32,L,0
M-BLOW-355,Industrial Blower,299.02,308.46,1218.7,19.72,163,L,0
M-BLOW-356,Industrial Blower,300.04,307.25,2399.1,33.72,163,H,0
M-BLOW-357,Industrial Blower,299.05,313.58,1507.3,36.8,138,H,0
M-BLOW-358,Industrial Blower,301.97,305.24,2091.9,44.73,192,L,0
M-BLOW-359,Industrial Blower,299.81,311.42,2092.2,15.25,38,M,0
M-BLOW-360,Industrial Blower,295.06,314.0,1734.5,22.73,90,L,0
M-BLOW-361,Industrial Blower,303.34,305.28,2166.9,32.35,125,L,0
M-BLOW-362,Industrial Blower,297.01,309.84,1479.0,17.84,38,H,0
M-BLOW-363,Industrial Blower,300.53,305.16,1855.2,32.65,182,M,0
M-BLOW-364,Industrial Blower,303.87,304.34,2056.2,15.79,151,M,0
M-BLOW-365,Industrial Blower,300.5,307.4,1238.7,36.71,182,H,0
M-BLOW-366,Industrial Blower,303.29,305.54,2103.5,43.78,46,M,0
M-BLOW-367,Industrial Blower,298.04,308.27,2129.7,34.84,194,H,0
M-BLOW-368,Industrial Blower,299.89,308.94,2378.3,15.32,198,M,0
M-BLOW-369,Industrial Blower,300.63,307.96,2278.8,31.86,139,M,0
M-BLOW-370,Industrial Blower,298.28,304.84,2211.6,23.69,172,M,0
M-BLOW-371,Industrial Blower,298.18,310.54,1968.2,36.2,168,H,0
M-BLOW-372,Industrial Blower,303.5,308.52,2290.7,21.61,25,M,0
M-BLOW-373,Industrial Blower,297.92,314.83,1156.7,16.42,28,M,0
M-BLOW-374,Industrial Blower,300.21,309.56,1525.1,17.66,62,H,0
M-BLOW-375,Industrial Blower,301.71,312.58,2165.5,44.07,179,M,0
M-BLOW-376,Industrial Blower,298.73,314.07,1916.8,23.83,121,L,0
M-BLOW-377,Industrial Blower,302.65,307.09,2429.4,44.44,61,L,0
M-BLOW-378,Industrial Blower,302.95,304.44,2004.5,24.16,141,L,0
M-BLOW-379,Industrial Blower,299.49,308.56,2382.3,44.22,31,L,0
M-BLOW-380,Industrial Blower,295.74,307.71,2143.9,38.31,150,H,0
M-BLOW-381,Industrial Blower,296.2,314.3,1122.2,17.36,170,M,0
M-BLOW-382,Industrial Blower,298.16,305.82,2326.3,44.66,28,M,0
M-BLOW-383,Industrial Blower,297.35,313.16,1519.1,36.44,117,M,0
M-BLOW-384,Industrial Blower,302.72,309.17,2268.4,25.9,51,M,0
M-BLOW-385,Industrial Blower,299.49,309.26,2212.5,31.94,179,M,0
M-BLOW-386,Industrial Blower,297.02,305.42,2302.5,16.69,41,H,0
M-BLOW-387,Industrial Blower,298.81,309.86,1029.8,30.47,90,L,0
